SessionNo	LogTime	CustID	GroupID	ProfID	Act	BadActor
2120446394	2019-05-09 09:00:23.000	s8883937	main	ehost	115	0
-109299306	2019-05-09 09:00:23.000	s8876267	main	ehost	115	0
-883945487	2019-05-09 09:00:23.000	s8944763	main	eds	111	0
-1	2019-05-09 09:00:24.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:00:25.000	s8944763	main	eds	201	0
-1	2019-05-09 09:00:25.000	s8912737	main	ehost	201	0
-1213305406	2019-05-09 09:00:26.000	s9003448	main	eds	121	0
-883945487	2019-05-09 09:00:27.000	s8944763	main	eds	121	0
-1949824581	2019-05-09 09:00:28.000	s8883937	main	eds	126	0
290250496	2019-05-09 09:00:28.000	s8989685	main	ehost	121	0
-1	2019-05-09 09:00:28.000	s8912737	main	ehost	201	0
290250496	2019-05-09 09:00:29.000	s8989685	main	ehost	111	0
913860278	2019-05-09 09:00:29.000	s8989685	main	ehost	121	0
290250496	2019-05-09 09:00:29.000	s8989685	main	ehost	117	0
-503161059	2019-05-09 09:00:29.000	s8989685	main	ehost	111	0
845108276	2019-05-09 09:00:29.000	s8883937	main	ehost	115	0
913860278	2019-05-09 09:00:29.000	s8989685	main	ehost	111	0
913860278	2019-05-09 09:00:29.000	s8989685	main	ehost	117	0
-503161059	2019-05-09 09:00:29.000	s8989685	main	ehost	117	0
-503161059	2019-05-09 09:00:29.000	s8989685	main	ehost	121	0
-21781784	2019-05-09 09:00:29.000	s8887025	main	ehost	115	0
855558731	2019-05-09 09:00:29.000	s9002934	main	eds	123	0
-1949824581	2019-05-09 09:00:30.000	s8883937	main	eds	127	0
-1	2019-05-09 09:00:30.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:00:31.000	s8989685	main	ehost	201	0
-2074425963	2019-05-09 09:00:31.000	s8944763	main	eds	111	0
-1	2019-05-09 09:00:31.000	s8989685	main	ehost	201	0
-1	2019-05-09 09:00:31.000	s8989685	main	ehost	201	0
-2074425963	2019-05-09 09:00:31.000	s8944763	main	eds	117	0
1281832980	2019-05-09 09:00:32.000	s9002934	main	eds_cat	121	0
-2074425963	2019-05-09 09:00:32.000	s8944763	main	eds	121	0
-1	2019-05-09 09:00:34.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:00:34.000	s8944763	main	eds	201	0
-132979455	2019-05-09 09:00:35.000	s9001579	main	eds	117	0
-132979455	2019-05-09 09:00:35.000	s9001579	main	eds	111	0
286841831	2019-05-09 09:00:35.000	s8994204	main	eds	115	0
-1	2019-05-09 09:00:35.000	s8912737	main	ehost	201	0
-132979455	2019-05-09 09:00:36.000	s9001579	main	eds	121	0
-1	2019-05-09 09:00:37.000	s9001579	main	eds	201	0
-1	2019-05-09 09:00:37.000	s8912737	main	ehost	201	0
855558731	2019-05-09 09:00:38.000	s9002934	main	eds	121	0
-21781784	2019-05-09 09:00:38.000	s8887025	main	ehost	115	0
286841831	2019-05-09 09:00:40.000	s8994204	main	eds	115	0
-1	2019-05-09 09:00:40.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:00:41.000	s8912737	main	ehost	201	0
-2074425963	2019-05-09 09:00:41.000	s8944763	main	eds	121	0
1281832980	2019-05-09 09:00:42.000	s9002934	main	eds_cat	121	0
-861997241	2019-05-09 09:00:42.000	s8989685	main	ehost	111	0
-861997241	2019-05-09 09:00:42.000	s8989685	main	ehost	117	0
-883945487	2019-05-09 09:00:43.000	s8944763	main	eds	115	0
-861997241	2019-05-09 09:00:43.000	s8989685	main	ehost	121	0
-883945487	2019-05-09 09:00:43.000	s8944763	main	eds	115	0
-1	2019-05-09 09:00:43.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:00:45.000	s8989685	main	ehost	201	0
-1	2019-05-09 09:00:45.000	s8912737	main	ehost	201	0
77898089	2019-05-09 09:00:47.000	s8989984	main	eds	121	0
-1	2019-05-09 09:00:47.000	s8944763	main	eds	201	0
638882806	2019-05-09 09:00:49.000	s8944763	main	eds	411	0
638882806	2019-05-09 09:00:49.000	s8944763	main	eds	410	0
-1	2019-05-09 09:00:49.000	s8912737	main	ehost	201	0
638882806	2019-05-09 09:00:49.000	s8944763	main	eds	121	0
-1	2019-05-09 09:00:51.000	s8912737	main	ehost	201	0
592208052	2019-05-09 09:00:52.000	s8883937	main	eds	410	0
592208052	2019-05-09 09:00:52.000	s8883937	main	eds	411	0
1281832980	2019-05-09 09:00:52.000	s9002934	main	eds_cat	121	0
592208052	2019-05-09 09:00:52.000	s8883937	main	eds	121	0
-1213305406	2019-05-09 09:00:54.000	s9003448	main	eds	121	0
855558731	2019-05-09 09:00:55.000	s9002934	main	eds	411	0
855558731	2019-05-09 09:00:55.000	s9002934	main	eds	410	0
855558731	2019-05-09 09:00:55.000	s9002934	main	eds	121	0
-961601069	2019-05-09 09:00:55.000	s8887969	main	ehost	121	0
1281832980	2019-05-09 09:00:56.000	s9002934	main	eds_cat	121	0
638882806	2019-05-09 09:00:58.000	s8944763	main	eds	121	0
638882806	2019-05-09 09:00:58.000	s8944763	main	eds	411	0
638882806	2019-05-09 09:00:58.000	s8944763	main	eds	410	0
-132979455	2019-05-09 09:00:59.000	s9001579	main	eds	121	0
1281832980	2019-05-09 09:01:00.000	s9002934	main	eds_cat	121	0
-1	2019-05-09 09:01:01.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:01:02.000	s8912737	main	ehost	201	0
592208052	2019-05-09 09:01:03.000	s8883937	main	eds	121	0
-1	2019-05-09 09:01:04.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:01:07.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:01:09.000	s8912737	main	ehost	201	0
1600570214	2019-05-09 09:01:10.000	s8951337	main	eds	117	0
1600570214	2019-05-09 09:01:10.000	s8951337	main	eds	111	0
592208052	2019-05-09 09:01:11.000	s8883937	main	eds	121	0
1600570214	2019-05-09 09:01:11.000	s8951337	main	eds	121	0
-1	2019-05-09 09:01:12.000	s8951337	main	eds	201	0
-1	2019-05-09 09:01:12.000	s8912737	main	ehost	201	0
-1412971213	2019-05-09 09:01:14.000	s8879248	main	ehost	127	0
-1412971213	2019-05-09 09:01:14.000	s8879248	main	ehost	127	0
-1	2019-05-09 09:01:14.000	s8912737	main	ehost	201	0
1600570214	2019-05-09 09:01:15.000	s8951337	main	eds	116	0
-1412971213	2019-05-09 09:01:15.000	s8879248	main	ehost	126	0
-1	2019-05-09 09:01:16.000	s8912737	main	ehost	201	0
-1412971213	2019-05-09 09:01:17.000	s8879248	main	ehost	127	0
-1	2019-05-09 09:01:18.000	s8944763	main	eds	201	0
-1	2019-05-09 09:01:18.000	s8912737	main	ehost	201	0
-1916597237	2019-05-09 09:01:18.000	s8944763	main	eds	111	0
-109299306	2019-05-09 09:01:18.000	s8876267	main	ehost	121	0
-1916597237	2019-05-09 09:01:18.000	s8944763	main	eds	117	0
-1	2019-05-09 09:01:19.000	s8944763	main	eds	201	0
344105804	2019-05-09 09:01:21.000	s8877303	main	ehost	121	0
-1916597237	2019-05-09 09:01:21.000	s8944763	main	eds	121	0
-1	2019-05-09 09:01:22.000	s8912737	main	ehost	201	0
-961601069	2019-05-09 09:01:23.000	s8887969	main	ehost	121	0
-1	2019-05-09 09:01:24.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:01:24.000	s8944763	main	eds	201	0
-1	2019-05-09 09:01:26.000	s8912737	main	ehost	201	0
-1916597237	2019-05-09 09:01:26.000	s8944763	main	eds	115	0
-1	2019-05-09 09:01:28.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:01:30.000	s8912737	main	ehost	201	0
344105804	2019-05-09 09:01:32.000	s8877303	main	ehost	121	0
-1	2019-05-09 09:01:32.000	s8912737	main	ehost	201	0
1281832980	2019-05-09 09:01:33.000	s9002934	main	eds_cat	121	0
-1412971213	2019-05-09 09:01:33.000	s8879248	main	ehost	127	0
-1	2019-05-09 09:01:34.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:01:36.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:01:36.000	s8944763	main	eds	201	0
-707945755	2019-05-09 09:01:38.000	s8883937	main	eds	126	0
-707945755	2019-05-09 09:01:38.000	s8883937	main	eds	126	0
-707945755	2019-05-09 09:01:38.000	s8883937	main	eds	127	0
-707945755	2019-05-09 09:01:39.000	s8883937	main	eds	127	0
-1	2019-05-09 09:01:39.000	s8912737	main	ehost	201	0
-707945755	2019-05-09 09:01:39.000	s8883937	main	eds	127	0
-1	2019-05-09 09:01:42.000	s8912737	main	ehost	201	0
845108276	2019-05-09 09:01:43.000	s8883937	main	ehost	115	0
-109299306	2019-05-09 09:01:43.000	s8876267	main	ehost	121	0
1281832980	2019-05-09 09:01:44.000	s9002934	main	eds_cat	121	0
-1	2019-05-09 09:01:45.000	s8912737	main	ehost	201	0
-1388075258	2019-05-09 09:01:48.000	s8887025	main	ehost	115	0
-1388075258	2019-05-09 09:01:48.000	s8887025	main	ehost	115	0
1281832980	2019-05-09 09:01:48.000	s9002934	main	eds_cat	121	0
-607172406	2019-05-09 09:01:51.000	s8986659	main	uconnmain	111	0
-607172406	2019-05-09 09:01:51.000	s8986659	main	uconnmain	117	0
-607172406	2019-05-09 09:01:52.000	s8986659	main	uconnmain	115	0
-607172406	2019-05-09 09:01:52.000	s8986659	main	uconnmain	115	0
286841831	2019-05-09 09:01:53.000	s8994204	main	eds	411	0
286841831	2019-05-09 09:01:53.000	s8994204	main	eds	121	0
286841831	2019-05-09 09:01:53.000	s8994204	main	eds	410	0
-1	2019-05-09 09:01:55.000	s8986659	main	uconnmain	201	0
201354680	2019-05-09 09:01:55.000	s8986659	main	uconnmain	513	0
201354680	2019-05-09 09:01:55.000	s8986659	main	uconnmain	511	0
-1	2019-05-09 09:01:57.000	s8912737	main	ehost	201	0
-109299306	2019-05-09 09:01:59.000	s8876267	main	ehost	115	0
-1	2019-05-09 09:01:59.000	s8912737	main	ehost	201	0
-961601069	2019-05-09 09:02:01.000	s8887969	main	ehost	115	0
-1	2019-05-09 09:02:01.000	s8912737	main	ehost	201	0
592208052	2019-05-09 09:02:02.000	s8883937	main	eds	121	0
-1	2019-05-09 09:02:03.000	s8912737	main	ehost	201	0
-132979455	2019-05-09 09:02:05.000	s9001579	main	eds	121	0
-1	2019-05-09 09:02:05.000	s8912737	main	ehost	201	0
-607172406	2019-05-09 09:02:05.000	s8986659	main	uconnmain	115	0
-1	2019-05-09 09:02:07.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:02:09.000	s8912737	main	ehost	201	0
-1778448624	2019-05-09 09:02:09.000	s8989984	main	ehost	112	0
727341967	2019-05-09 09:02:10.000	s8951337	main	eds	111	0
727341967	2019-05-09 09:02:10.000	s8951337	main	eds	117	0
286841831	2019-05-09 09:02:11.000	s8994204	main	eds	115	0
1381785736	2019-05-09 09:02:12.000	s8987015	main	ehost	111	0
-1	2019-05-09 09:02:12.000	s8912737	main	ehost	201	0
12699783	2019-05-09 09:02:13.000	s8944763	main	eds	117	0
-1949824581	2019-05-09 09:02:13.000	s8883937	main	eds	126	0
12699783	2019-05-09 09:02:13.000	s8944763	main	eds	111	0
727341967	2019-05-09 09:02:13.000	s8951337	main	eds	121	0
-1	2019-05-09 09:02:14.000	s8951337	main	eds	201	0
-1949824581	2019-05-09 09:02:14.000	s8883937	main	eds	127	0
12699783	2019-05-09 09:02:14.000	s8944763	main	eds	121	0
-1	2019-05-09 09:02:15.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:02:15.000	s8944763	main	eds	201	0
-1	2019-05-09 09:02:15.000	s8987015	main	ehost	201	0
-961601069	2019-05-09 09:02:15.000	s8887969	main	ehost	116	0
727341967	2019-05-09 09:02:16.000	s8951337	main	eds	115	0
-1580924883	2019-05-09 09:02:16.000	s8944763	main	ehost	115	0
-1	2019-05-09 09:02:17.000	s8912737	main	ehost	201	0
-1578054399	2019-05-09 09:02:19.000	s8990848	main	ehost	111	0
286841831	2019-05-09 09:02:20.000	s8994204	main	eds	116	0
-2139017167	2019-05-09 09:02:20.000	s8876267	main	edsocls	117	0
-2139017167	2019-05-09 09:02:20.000	s8876267	main	edsocls	111	0
-2139017167	2019-05-09 09:02:20.000	s8876267	main	edsocls	124	0
-1	2019-05-09 09:02:20.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:02:21.000	s8990848	main	ehost	201	0
1281832980	2019-05-09 09:02:22.000	s9002934	main	eds_cat	121	0
-2139017167	2019-05-09 09:02:22.000	s8876267	main	edsocls	121	0
-1	2019-05-09 09:02:23.000	s8876267	main	edsocls	201	0
-1	2019-05-09 09:02:23.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:02:25.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:02:26.000	s8912737	main	ehost	201	0
-1578054399	2019-05-09 09:02:29.000	s8990848	main	ehost	121	0
-1578054399	2019-05-09 09:02:29.000	s8990848	main	ehost	411	0
-1	2019-05-09 09:02:29.000	s8912737	main	ehost	201	0
-1578054399	2019-05-09 09:02:29.000	s8990848	main	ehost	410	0
-2139017167	2019-05-09 09:02:29.000	s8876267	main	edsocls	121	0
727341967	2019-05-09 09:02:31.000	s8951337	main	eds	115	0
-1	2019-05-09 09:02:32.000	s8912737	main	ehost	201	0
-2139017167	2019-05-09 09:02:32.000	s8876267	main	edsocls	121	0
-1	2019-05-09 09:02:33.000	s8912737	main	ehost	201	0
727341967	2019-05-09 09:02:35.000	s8951337	main	eds	116	0
-109299306	2019-05-09 09:02:35.000	s8876267	main	ehost	115	0
-1578054399	2019-05-09 09:02:36.000	s8990848	main	ehost	115	0
-132979455	2019-05-09 09:02:36.000	s9001579	main	eds	121	0
-961601069	2019-05-09 09:02:38.000	s8887969	main	ehost	115	0
-1578054399	2019-05-09 09:02:43.000	s8990848	main	ehost	115	0
-1	2019-05-09 09:02:44.000	s8912737	main	ehost	201	0
592208052	2019-05-09 09:02:45.000	s8883937	main	eds	121	0
-1	2019-05-09 09:02:47.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:02:48.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:02:49.000	s8912737	main	ehost	201	0
1487034764	2019-05-09 09:02:50.000	s8994204	main	eds	410	0
-1200983783	2019-05-09 09:02:50.000	s9002934	main	eds_cat	121	0
-1200983783	2019-05-09 09:02:50.000	s9002934	main	eds_cat	111	0
-1200983783	2019-05-09 09:02:50.000	s9002934	main	eds_cat	117	0
1487034764	2019-05-09 09:02:50.000	s8994204	main	eds	121	0
1487034764	2019-05-09 09:02:50.000	s8994204	main	eds	411	0
-1412971213	2019-05-09 09:02:51.000	s8879248	main	ehost	126	0
1487034764	2019-05-09 09:02:52.000	s8994204	main	eds	411	0
-1578054399	2019-05-09 09:02:52.000	s8990848	main	ehost	115	0
-1540597800	2019-05-09 09:02:52.000	s8986659	main	uconnmain	121	0
1487034764	2019-05-09 09:02:52.000	s8994204	main	eds	410	0
1487034764	2019-05-09 09:02:52.000	s8994204	main	eds	121	0
-1	2019-05-09 09:02:52.000	s8912737	main	ehost	201	0
-1412971213	2019-05-09 09:02:53.000	s8879248	main	ehost	126	0
-1412971213	2019-05-09 09:02:53.000	s8879248	main	ehost	127	0
-1	2019-05-09 09:02:54.000	s9002934	main	eds_cat	201	0
-1	2019-05-09 09:02:54.000	s8912737	main	ehost	201	0
251726060	2019-05-09 09:02:54.000	s8944763	main	ehost	117	0
251726060	2019-05-09 09:02:54.000	s8944763	main	ehost	111	0
-1	2019-05-09 09:02:55.000	s8944763	main	ehost	201	0
-1907084340	2019-05-09 09:02:56.000	s8987015	main	ehost	111	0
-1907084340	2019-05-09 09:02:56.000	s8987015	main	ehost	117	0
-1	2019-05-09 09:02:56.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:02:57.000	s8912737	main	ehost	201	0
745531765	2019-05-09 09:02:57.000	s8989685	main	edsapi	111	0
-1	2019-05-09 09:02:57.000	s8987015	main	ehost	201	0
-1907084340	2019-05-09 09:02:57.000	s8987015	main	ehost	115	0
-1907084340	2019-05-09 09:02:57.000	s8987015	main	ehost	115	0
0	2019-05-09 09:02:58.000	s8989685	main		201	0
745531765	2019-05-09 09:02:59.000	s8989685	main	edsapi	115	0
-1	2019-05-09 09:02:59.000	s8912737	main	ehost	201	0
-1578054399	2019-05-09 09:02:59.000	s8990848	main	ehost	121	0
0	2019-05-09 09:02:59.000	s8989685	main		201	0
1189383979	2019-05-09 09:02:59.000	s9003448	main	eds	123	0
1189383979	2019-05-09 09:03:00.000	s9003448	main	eds	121	0
-1	2019-05-09 09:03:04.000	s8912737	main	ehost	201	0
-1531830903	2019-05-09 09:03:04.000	s8951337	main	eds	111	0
-1531830903	2019-05-09 09:03:04.000	s8951337	main	eds	117	0
-1	2019-05-09 09:03:06.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:03:08.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:03:08.000	s8951337	main	eds	201	0
1487034764	2019-05-09 09:03:09.000	s8994204	main	eds	410	0
1487034764	2019-05-09 09:03:09.000	s8994204	main	eds	121	0
-1531830903	2019-05-09 09:03:09.000	s8951337	main	eds	121	0
1487034764	2019-05-09 09:03:09.000	s8994204	main	eds	411	0
1404822813	2019-05-09 09:03:09.000	s8987536	main	wsapi	219	0
1404822813	2019-05-09 09:03:10.000	s8987536	main	wsapi	121	0
1404822813	2019-05-09 09:03:10.000	s8987536	main	wsapi	111	0
286841831	2019-05-09 09:03:10.000	s8994204	main	eds	115	0
0	2019-05-09 09:03:10.000	s8987536	main		201	0
-1578054399	2019-05-09 09:03:10.000	s8990848	main	ehost	121	0
286841831	2019-05-09 09:03:10.000	s8994204	main	eds	115	0
-1	2019-05-09 09:03:11.000	s8912737	main	ehost	201	0
251726060	2019-05-09 09:03:12.000	s8944763	main	ehost	121	0
1404822813	2019-05-09 09:03:12.000	s8987536	main	wsapi	115	0
-1	2019-05-09 09:03:12.000	s8912737	main	ehost	201	0
-1949824581	2019-05-09 09:03:13.000	s8883937	main	eds	127	0
1404822813	2019-05-09 09:03:13.000	s8987536	main	wsapi	115	0
1404822813	2019-05-09 09:03:13.000	s8987536	main	wsapi	115	0
1404822813	2019-05-09 09:03:13.000	s8987536	main	wsapi	115	0
1404822813	2019-05-09 09:03:13.000	s8987536	main	wsapi	115	0
1404822813	2019-05-09 09:03:14.000	s8987536	main	wsapi	115	0
1404822813	2019-05-09 09:03:14.000	s8987536	main	wsapi	115	0
1487034764	2019-05-09 09:03:14.000	s8994204	main	eds	115	0
-1	2019-05-09 09:03:15.000	s8944763	main	eds	201	0
1404822813	2019-05-09 09:03:15.000	s8987536	main	wsapi	115	0
1404822813	2019-05-09 09:03:15.000	s8987536	main	wsapi	115	0
1404822813	2019-05-09 09:03:15.000	s8987536	main	wsapi	115	0
-1578054399	2019-05-09 09:03:15.000	s8990848	main	ehost	121	0
-1	2019-05-09 09:03:16.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:03:17.000	s8944763	main	eds	201	0
-1	2019-05-09 09:03:17.000	s8944763	main	eds	201	0
-1	2019-05-09 09:03:18.000	s8944763	main	eds	201	0
-1	2019-05-09 09:03:18.000	s8944763	main	eds	201	0
-1	2019-05-09 09:03:18.000	s8944763	main	eds	201	0
286841831	2019-05-09 09:03:18.000	s8994204	main	eds	115	0
286841831	2019-05-09 09:03:18.000	s8994204	main	eds	116	0
-515488359	2019-05-09 09:03:18.000	s8951337	main	eds	117	0
286841831	2019-05-09 09:03:18.000	s8994204	main	eds	115	0
-515488359	2019-05-09 09:03:18.000	s8951337	main	eds	111	0
-1949824581	2019-05-09 09:03:18.000	s8883937	main	eds	126	0
-1	2019-05-09 09:03:18.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:03:20.000	s8912737	main	ehost	201	0
-515488359	2019-05-09 09:03:21.000	s8951337	main	eds	121	0
-1	2019-05-09 09:03:21.000	s8951337	main	eds	201	0
-132979455	2019-05-09 09:03:21.000	s9001579	main	eds	123	0
-1	2019-05-09 09:03:22.000	s8912737	main	ehost	201	0
727341967	2019-05-09 09:03:23.000	s8951337	main	eds	121	0
-1	2019-05-09 09:03:24.000	s8912737	main	ehost	201	0
-1	2019-05-09 09:03:26.000	s8912737	main	ehost	201	0
1474206418	2019-05-09 09:03:27.000	s8989685	main	edsapi	111	0
727341967	2019-05-09 09:03:27.000	s8951337	main	eds	115	0
-681723940	2019-05-09 09:03:28.000	s8987015	main	ehost	121	0
-1578054399	2019-05-09 09:03:28.000	s8990848	main	ehost	115	0
503049780	2019-05-09 09:03:29.000	s8951337	main	eds	117	0
0	2019-05-09 09:03:29.000	s8989685	main		201	0
286841831	2019-05-09 09:03:29.000	s8994204	main	eds	115	0
-1	2019-05-09 09:03:29.000	s8912737	main	ehost	201	0
503049780	2019-05-09 09:03:29.000	s8951337	main	eds	111	0
727341967	2019-05-09 09:03:30.000	s8951337	main	eds	116	0
0	2019-05-09 09:03:30.000	s8989685	main		201	0
0	2019-05-09 09:03:30.000	s8989685	main		201	0
-1	2019-05-09 09:03:31.000	s8912737	main	ehost	201	0
503049780	2019-05-09 09:03:32.000	s8951337	main	eds	121	0
-1	2019-05-09 09:03:32.000	s8951337	main	eds	201	0
-1	2019-05-09 09:03:33.000	s8912737	main	ehost	201	0
1474206418	2019-05-09 09:03:33.000	s8989685	main	edsapi	121	0
-1	2019-05-09 09:03:34.000	s8912737	main	ehost	201	0
-132979455	2019-05-09 09:03:35.000	s9001579	main	eds	115	0
251726060	2019-05-09 09:03:36.000	s8944763	main	ehost	115	0
-1	2019-05-09 09:03:36.000	s8912737	main	ehost	201	0
-1949824581	2019-05-09 09:03:36.000	s8883937	main	eds	127	0
-192061549	2019-05-09 09:03:37.000	s8944763	main	eds	116	0
-192061549	2019-05-09 09:03:37.000	s8944763	main	eds	115	0
-1	2019-05-09 09:03:37.000	s8912737	main	ehost	201	0
-1949824581	2019-05-09 09:03:39.000	s8883937	main	eds	126	0
-1	2019-05-09 09:03:39.000	s8912737	main	ehost	201	0
-515488359	2019-05-09 09:03:41.000	s8951337	main	eds	125	0
503049780	2019-05-09 09:03:41.000	s8951337	main	eds	116	0
503049780	2019-05-09 09:03:41.000	s8951337	main	eds	115	0
-1	2019-05-09 09:03:41.000	s8912737	main	ehost	201	0
-515488359	2019-05-09 09:03:42.000	s8951337	main	eds	121	0
-192061549	2019-05-09 09:03:42.000	s8944763	main	eds	115	0
-1	2019-05-09 09:03:43.000	s8951337	main	eds	201	0
-1	2019-05-09 09:03:43.000	s8912737	main	ehost	201	0
-2139017167	2019-05-09 09:03:44.000	s8876267	main	edsocls	115	0
-2078121701	2019-05-09 09:03:45.000	s8986659	main	uconnmain	117	0
1404822813	2019-05-09 09:03:45.000	s8987536	main	wsapi	121	0
-2078121701	2019-05-09 09:03:45.000	s8986659	main	uconnmain	111	0
-2078121701	2019-05-09 09:03:46.000	s8986659	main	uconnmain	115	0
1404822813	2019-05-09 09:03:46.000	s8987536	main	wsapi	121	0
1404822813	2019-05-09 09:03:46.000	s8987536	main	wsapi	115	0
1404822813	2019-05-09 09:03:46.000	s8987536	main	wsapi	115	0
1404822813	2019-05-09 09:03:46.000	s8987536	main	wsapi	115	0
1404822813	2019-05-09 09:03:46.000	s8987536	main	wsapi	115	0
-2078121701	2019-05-09 09:03:46.000	s8986659	main	uconnmain	115	0
1404822813	2019-05-09 09:03:47.000	s8987536	main	wsapi	115	0
1404822813	2019-05-09 09:03:47.000	s8987536	main	wsapi	115	0
-1	2019-05-09 09:03:47.000	s8986659	main	uconnmain	201	0
1404822813	2019-05-09 09:03:48.000	s8987536	main	wsapi	115	0
1404822813	2019-05-09 09:03:48.000	s8987536	main	wsapi	115	0
1404822813	2019-05-09 09:03:48.000	s8987536	main	wsapi	115	0
1404822813	2019-05-09 09:03:49.000	s8987536	main	wsapi	115	0
192016092	2019-05-09 09:03:51.000	s8944763	main	eds	111	0
-2078121701	2019-05-09 09:03:52.000	s8986659	main	uconnmain	115	0
-1	2019-05-09 09:03:54.000	s8944763	main	eds	201	0
-1044151139	2019-05-09 09:03:54.000	s9000138	main	ehost	115	0
-2110382604	2019-05-09 09:03:55.000	s8989685	main	eds	111	0
-2110382604	2019-05-09 09:03:55.000	s8989685	main	eds	117	0
888	2019-05-09 09:03:55.487	s8944763	main	eds	401	0
1866885529	2019-05-09 09:03:57.000	s8999522	main	ehost	111	0
-2110382604	2019-05-09 09:03:57.000	s8989685	main	eds	121	0
1189383979	2019-05-09 09:03:58.000	s9003448	main	eds	115	0
-1485650353	2019-05-09 09:03:58.000	s9003448	main	eds	115	0
-1590742911	2019-05-09 09:03:58.000	s8944763	main	eds	127	0
-1485650353	2019-05-09 09:03:58.000	s9003448	main	eds	116	0
-1	2019-05-09 09:03:59.000	s8989685	main	eds	201	0
-1	2019-05-09 09:04:00.000	s8999522	main	ehost	201	0
-1590742911	2019-05-09 09:04:01.000	s8944763	main	eds	126	0
-1578054399	2019-05-09 09:04:02.000	s8990848	main	ehost	115	0
1866885529	2019-05-09 09:04:05.000	s8999522	main	ehost	121	0
-1590742911	2019-05-09 09:04:05.000	s8944763	main	eds	126	0
-1590742911	2019-05-09 09:04:06.000	s8944763	main	eds	127	0
-1540597800	2019-05-09 09:04:07.000	s8986659	main	uconnmain	121	0
-1540597800	2019-05-09 09:04:07.000	s8986659	main	uconnmain	411	0
-1540597800	2019-05-09 09:04:07.000	s8986659	main	uconnmain	410	0
286841831	2019-05-09 09:04:08.000	s8994204	main	eds	116	0
286841831	2019-05-09 09:04:08.000	s8994204	main	eds	115	0
-1578054399	2019-05-09 09:04:09.000	s8990848	main	ehost	115	0
-1578054399	2019-05-09 09:04:09.000	s8990848	main	ehost	116	0
