0.0,1.0,0.0,0.0,0.0012804097311139564,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0688941760628942e-05,2.068894176062895e-05,7.610697596541699e-06,0.0,1.317583814800419e-05,7.568590350047304e-05
0.0,1.0,0.0,0.0,0.0012804097311139564,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04713804713804714,0.04854368932038834,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,7.991103755042929e-05,6.653296986948135e-05,0.0003919509262218975,0.0,0.00011199462425803562,0.0014758751182592242
0.0,1.0,0.0,0.0,0.0038412291933418692,0.05714285714285714,0.0,0.0,0.0,0.034482758620689655,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0010264898027388977,0.0009182855477388012,0.0016362999832564653,0.0,0.0009552482657303038,0.0004541154210028382
0.0,1.0,0.0,0.0,0.0012804097311139564,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0344470880314471e-05,1.0344470880314475e-05,3.8053487982708494e-06,0.0,6.587919074002095e-06,7.568590350047304e-05
0.0,0.0,0.07692307692307693,0.0,0.02560819462227913,0.0,0.0,0.0,0.0,0.22413793103448276,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0040910133533626275,0.00804663785161446,0.023075635112714432,0.0,0.016772841962409333,0.0017029328287606433
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1033412640943414e-05,3.1033412640943414e-05,1.1416046394812548e-05,0.0,1.9763757222006286e-05,7.568590350047304e-05
0.0,0.0,0.0,0.0,0.0012804097311139564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0344470880314471e-05,1.0344470880314475e-05,3.8053487982708494e-06,0.0,6.587919074002095e-06,7.568590350047304e-05
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12068965517241378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010978069721733733,0.0008316633384646703,0.0010769137099106503,0.0,0.00069173150277022,0.00026490066225165563
0.0,1.0,0.0,0.0,0.002560819462227913,0.0,1.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005194993276093927,0.006646677946188567,0.003185076944152701,0.0,0.005474560750495741,0.00015137180700094607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035688424537084926,0.0002913947661322701,8.752302236022954e-05,0.0,0.00015152213870204818,3.784295175023652e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0688941760628942e-05,2.068894176062895e-05,7.610697596541699e-06,0.0,1.317583814800419e-05,7.568590350047304e-05
0.0,1.0,0.0,0.0,0.0012804097311139564,0.02857142857142857,1.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012413365056377365,8.685660299858627e-05,7.610697596541698e-05,0.0,7.246710981402305e-05,0.00015137180700094607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022757835936691837,0.00015654024982333258,8.371767356195869e-05,0.0,0.00011199462425803562,7.568590350047304e-05
0.0,0.0,0.07692307692307693,0.0,0.0038412291933418692,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01904564867221327,0.025706715121891335,0.01634777843737157,0.0,0.02540960386842608,0.0002270577105014191
0.0,1.0,0.0,0.0,0.0038412291933418692,0.05714285714285714,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.310023792283024e-05,7.241129616220131e-05,7.991232476368784e-05,0.0,5.9291271666018855e-05,0.0002270577105014191
0.0,0.0,0.0,0.0,0.008962868117797694,0.08571428571428572,0.0,0.0,0.0,0.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035644091090455006,0.0024447438993208713,0.006119000867619526,0.0,0.0025758763579348193,0.0004919583727530747
