SessionNo	LogTime	CustID	GroupID	ProfID	Act	BadActor
1122823207	2018-02-02 08:15:45.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:15:45.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:15:51.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:15:51.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:15:52.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:15:52.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:16:07.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:16:07.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:16:13.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:16:13.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:16:14.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:16:14.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:16:30.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:16:30.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:16:35.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:16:35.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:16:37.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:16:37.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:16:51.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:16:51.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:16:56.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:16:56.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:16:57.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:16:57.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:17:16.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:17:16.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:17:21.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:17:21.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:17:23.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:17:23.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:17:57.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:17:57.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:18:02.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:18:02.000	s6221847	main	ehost	406	1
