SessionNo	LogTime	CustID	GroupID	ProfID	Act	BadActor
-150473636	2019-05-04 18:00:14.000	s8884560	main	ehost	121	0
-1	2019-05-04 18:00:14.000	s8876267	main	ehost	201	0
-209573648	2019-05-04 18:00:14.000	s8994204	main	eds	115	0
-150473636	2019-05-04 18:00:14.000	s8884560	main	ehost	411	0
-150473636	2019-05-04 18:00:14.000	s8884560	main	ehost	410	0
-24224695	2019-05-04 18:00:14.000	s8876267	main	ftf	316	0
-209573648	2019-05-04 18:00:14.000	s8994204	main	eds	115	0
-1015654753	2019-05-04 18:00:15.000	s8883937	main	ehost	121	0
1416420860	2019-05-04 18:00:15.000	s8944763	main	eds	121	0
-1155253163	2019-05-04 18:00:16.000	s8876267	main	ehost	115	0
1838310862	2019-05-04 18:00:16.000	s8986659	main	uconnmain	121	0
-407888577	2019-05-04 18:00:16.000	s8944763	main	eds	116	0
-999475868	2019-05-04 18:00:18.000	s8879248	main	ehost	406	0
-999475868	2019-05-04 18:00:18.000	s8879248	main	ehost	407	0
-999475868	2019-05-04 18:00:18.000	s8879248	main	ehost	126	0
-999475868	2019-05-04 18:00:18.000	s8879248	main	ehost	127	0
-999475868	2019-05-04 18:00:18.000	s8879248	main	ehost	407	0
-999475868	2019-05-04 18:00:18.000	s8879248	main	ehost	407	0
-999475868	2019-05-04 18:00:19.000	s8879248	main	ehost	127	0
1269845250	2019-05-04 18:00:20.000	s8992094	main	ehost	117	0
1990380929	2019-05-04 18:00:20.000	s8983984	main	ehost	126	0
1269845250	2019-05-04 18:00:20.000	s8992094	main	ehost	111	0
-2140981484	2019-05-04 18:00:20.000	s8876267	main	edsocls	115	0
-40325046	2019-05-04 18:00:21.000	s8992667	main	ehost	111	0
1269845250	2019-05-04 18:00:21.000	s8992094	main	ehost	115	0
-40325046	2019-05-04 18:00:21.000	s8992667	main	ehost	124	0
1377947168	2019-05-04 18:00:21.000	s8985755	main	ehost	121	0
-1823581874	2019-05-04 18:00:21.000	s8992667	main	pfi	121	0
-150473636	2019-05-04 18:00:21.000	s8884560	main	ehost	115	0
-1082002693	2019-05-04 18:00:22.000	s9002934	main	ehost	115	0
-1	2019-05-04 18:00:22.000	s8994204	main	eds	201	0
603459183	2019-05-04 18:00:23.000	s8989762	main	eds	121	0
1838310862	2019-05-04 18:00:23.000	s8986659	main	uconnmain	121	0
-1082002693	2019-05-04 18:00:24.000	s9002934	main	ehost	115	0
-1155253163	2019-05-04 18:00:25.000	s8876267	main	ehost	115	0
-1	2019-05-04 18:00:25.000	s8992667	main	ehost	201	0
52979796	2019-05-04 18:00:25.000	s8951337	main	eds	115	0
-1	2019-05-04 18:00:25.000	s8989984	main	ehost	201	0
1906886656	2019-05-04 18:00:26.000	s9002934	main	ehost	121	0
-419407284	2019-05-04 18:00:26.000	s8992094	main	ehost	511	0
-419407284	2019-05-04 18:00:26.000	s8992094	main	ehost	513	0
1990380929	2019-05-04 18:00:26.000	s8983984	main	ehost	127	0
1957697202	2019-05-04 18:00:27.000	s8883937	main	ehost	111	0
52979796	2019-05-04 18:00:27.000	s8951337	main	eds	125	0
-1	2019-05-04 18:00:27.000	s8992094	main	ehost	201	0
1642201851	2019-05-04 18:00:28.000	s8883937	main	ehost	121	0
-1699910618	2019-05-04 18:00:28.000	s9002934	main	ehost	117	0
-1699910618	2019-05-04 18:00:28.000	s9002934	main	ehost	111	0
1838310862	2019-05-04 18:00:28.000	s8986659	main	uconnmain	115	0
-1560515769	2019-05-04 18:00:28.000	s8876267	main	ehost	115	0
52979796	2019-05-04 18:00:28.000	s8951337	main	eds	115	0
543361402	2019-05-04 18:00:29.000	s8992667	main	eds	115	0
-1699910618	2019-05-04 18:00:29.000	s9002934	main	ehost	115	0
-1813334539	2019-05-04 18:00:30.000	s9002934	main	ftf	317	0
-239736842	2019-05-04 18:00:30.000	s8989762	main	eds	111	0
-239736842	2019-05-04 18:00:30.000	s8989762	main	eds	121	0
-150473636	2019-05-04 18:00:30.000	s8884560	main	ehost	115	0
135516355	2019-05-04 18:00:30.000	s8876267	main	ehost	121	0
-1874983144	2019-05-04 18:00:30.000	s8998464	main	rv1	121	0
-239736842	2019-05-04 18:00:30.000	s8989762	main	eds	117	0
603459183	2019-05-04 18:00:30.000	s8989762	main	eds	115	0
1173967177	2019-05-04 18:00:31.000	s9002934	main	ftf	317	0
-1673519376	2019-05-04 18:00:32.000	s8994204	main	eds	127	0
-1699910618	2019-05-04 18:00:32.000	s9002934	main	ehost	115	0
1373805355	2019-05-04 18:00:32.000	s8989685	main	eds	117	0
-1874983144	2019-05-04 18:00:32.000	s8998464	main	rv1	219	0
0	2019-05-04 18:00:32.000	s8989685	main		201	0
1373805355	2019-05-04 18:00:32.000	s8989685	main	eds	111	0
-150473636	2019-05-04 18:00:32.000	s8884560	main	ehost	115	0
-1699910618	2019-05-04 18:00:32.000	s9002934	main	ehost	135	0
1373805355	2019-05-04 18:00:33.000	s8989685	main	eds	116	0
1373805355	2019-05-04 18:00:33.000	s8989685	main	eds	115	0
-1	2019-05-04 18:00:33.000	s8883937	main	ehost	201	0
-1	2019-05-04 18:00:33.000	s9002934	main	ftf	201	0
1906886656	2019-05-04 18:00:33.000	s9002934	main	ehost	115	0
-1	2019-05-04 18:00:33.000	s9002934	main	ftf	201	0
-1673519376	2019-05-04 18:00:33.000	s8994204	main	eds	126	0
1373805355	2019-05-04 18:00:33.000	s8989685	main	eds	115	0
-964087766	2019-05-04 18:00:33.000	s8983360	main	ehost	124	0
-964087766	2019-05-04 18:00:33.000	s8983360	main	ehost	111	0
1957697202	2019-05-04 18:00:34.000	s8883937	main	ehost	121	0
-648365666	2019-05-04 18:00:34.000	s8989685	main	edsapi	121	0
1515940737	2019-05-04 18:00:34.000	s9003448	main	eds	116	0
-407888577	2019-05-04 18:00:35.000	s8944763	main	eds	116	0
-1813334539	2019-05-04 18:00:35.000	s9002934	main	ftf	316	0
1373805355	2019-05-04 18:00:36.000	s8989685	main	eds	116	0
1373805355	2019-05-04 18:00:36.000	s8989685	main	eds	115	0
1173967177	2019-05-04 18:00:36.000	s9002934	main	ftf	316	0
-1	2019-05-04 18:00:37.000	s8951337	main	eds	201	0
1990380929	2019-05-04 18:00:37.000	s8983984	main	ehost	126	0
935761369	2019-05-04 18:00:38.000	s8876267	main	ehost	111	0
-1699910618	2019-05-04 18:00:38.000	s9002934	main	ehost	127	0
-1	2019-05-04 18:00:38.000	s8989762	main	eds	201	0
935761369	2019-05-04 18:00:38.000	s8876267	main	ehost	117	0
-1	2019-05-04 18:00:38.000	s9002934	main	ehost	201	0
-1699910618	2019-05-04 18:00:39.000	s9002934	main	ehost	126	0
1687139276	2019-05-04 18:00:39.000	s8990848	main	ehost	123	0
-1699910618	2019-05-04 18:00:39.000	s9002934	main	ehost	127	0
-560865021	2019-05-04 18:00:39.000	s8944763	main	eds	117	0
-1784996620	2019-05-04 18:00:39.000	s8876267	main	ehost	124	0
719660827	2019-05-04 18:00:39.000	s8986659	main	uconnmain	121	0
1039777610	2019-05-04 18:00:39.000	s9003448	main	ftf	317	0
-560865021	2019-05-04 18:00:39.000	s8944763	main	eds	111	0
-1	2019-05-04 18:00:39.000	s8989685	main	eds	201	0
-560865021	2019-05-04 18:00:40.000	s8944763	main	eds	121	0
-1	2019-05-04 18:00:40.000	s8983360	main	ehost	201	0
935761369	2019-05-04 18:00:40.000	s8876267	main	ehost	115	0
1570645850	2019-05-04 18:00:41.000	s8989984	main	ehost	115	0
1957697202	2019-05-04 18:00:41.000	s8883937	main	ehost	115	0
1570645850	2019-05-04 18:00:41.000	s8989984	main	ehost	116	0
110477097	2019-05-04 18:00:41.000	s8876267	main	ehost	121	0
1570645850	2019-05-04 18:00:41.000	s8989984	main	ehost	115	0
1311787924	2019-05-04 18:00:42.000	s9002934	main	eds	117	0
-1699910618	2019-05-04 18:00:42.000	s9002934	main	ehost	406	0
2135007399	2019-05-04 18:00:42.000	s8986659	main	uconnmain	116	0
2135007399	2019-05-04 18:00:42.000	s8986659	main	uconnmain	115	0
-1699910618	2019-05-04 18:00:42.000	s9002934	main	ehost	407	0
1311787924	2019-05-04 18:00:42.000	s9002934	main	eds	111	0
-1823450412	2019-05-04 18:00:43.000	s8951337	main	eds	121	0
-1823450412	2019-05-04 18:00:43.000	s8951337	main	eds	411	0
-1823450412	2019-05-04 18:00:43.000	s8951337	main	eds	410	0
-1699910618	2019-05-04 18:00:44.000	s9002934	main	ehost	126	0
-1699910618	2019-05-04 18:00:44.000	s9002934	main	ehost	127	0
1311787924	2019-05-04 18:00:44.000	s9002934	main	eds	115	0
-1699910618	2019-05-04 18:00:45.000	s9002934	main	ehost	127	0
-1699910618	2019-05-04 18:00:45.000	s9002934	main	ehost	127	0
-1699910618	2019-05-04 18:00:45.000	s9002934	main	ehost	127	0
-1154781043	2019-05-04 18:00:45.000	s8989685	main	ehost	111	0
-1	2019-05-04 18:00:46.000	s8876267	main	ehost	201	0
110477097	2019-05-04 18:00:46.000	s8876267	main	ehost	115	0
103170862	2019-05-04 18:00:46.000	s8998971	main	eds	126	0
-1	2019-05-04 18:00:47.000	s8944763	main	eds	201	0
-1	2019-05-04 18:00:47.000	s9002934	main	eds	201	0
-407888577	2019-05-04 18:00:47.000	s8944763	main	eds	116	0
-979597987	2019-05-04 18:00:47.000	s8983360	main	ehost	111	0
103170862	2019-05-04 18:00:47.000	s8998971	main	eds	127	0
-560865021	2019-05-04 18:00:48.000	s8944763	main	eds	115	0
-560865021	2019-05-04 18:00:48.000	s8944763	main	eds	126	0
1957697202	2019-05-04 18:00:48.000	s8883937	main	ehost	115	0
-1885165256	2019-05-04 18:00:49.000	s8989984	alumni	ehost	111	0
-560865021	2019-05-04 18:00:49.000	s8944763	main	eds	127	0
-1	2019-05-04 18:00:49.000	s8876267	main	ehost	201	0
135516355	2019-05-04 18:00:50.000	s8876267	main	ehost	115	0
-1	2019-05-04 18:00:51.000	s8989685	main	ehost	201	0
1275220815	2019-05-04 18:00:52.000	s8944763	main	eds	121	0
-560865021	2019-05-04 18:00:53.000	s8944763	main	eds	127	0
858256222	2019-05-04 18:00:53.000	s8876267	main	ehost	124	0
-560865021	2019-05-04 18:00:53.000	s8944763	main	eds	126	0
-1	2019-05-04 18:00:53.000	s8983360	main	ehost	201	0
858256222	2019-05-04 18:00:53.000	s8876267	main	ehost	111	0
858256222	2019-05-04 18:00:53.000	s8876267	main	ehost	117	0
713084015	2019-05-04 18:00:53.000	s8989984	main	eds	117	0
713084015	2019-05-04 18:00:53.000	s8989984	main	eds	111	0
713084015	2019-05-04 18:00:54.000	s8989984	main	eds	121	0
-1477263433	2019-05-04 18:00:54.000	s8951337	main	eds	112	0
-560865021	2019-05-04 18:00:54.000	s8944763	main	eds	127	0
-1886644229	2019-05-04 18:00:54.000	s8990848	main	ehost	411	0
-1560515769	2019-05-04 18:00:54.000	s8876267	main	ehost	115	0
-979597987	2019-05-04 18:00:54.000	s8983360	main	ehost	121	0
-1560515769	2019-05-04 18:00:54.000	s8876267	main	ehost	115	0
-1886644229	2019-05-04 18:00:54.000	s8990848	main	ehost	410	0
-1886644229	2019-05-04 18:00:54.000	s8990848	main	ehost	121	0
-560865021	2019-05-04 18:00:55.000	s8944763	main	eds	127	0
858256222	2019-05-04 18:00:55.000	s8876267	main	ehost	121	0
-1784996620	2019-05-04 18:00:56.000	s8876267	main	ehost	121	0
-1784996620	2019-05-04 18:00:56.000	s8876267	main	ehost	411	0
-1784996620	2019-05-04 18:00:56.000	s8876267	main	ehost	410	0
-560865021	2019-05-04 18:00:57.000	s8944763	main	eds	127	0
-560865021	2019-05-04 18:00:57.000	s8944763	main	eds	115	0
628826252	2019-05-04 18:00:57.000	s8983360	main	bsi	111	0
-560865021	2019-05-04 18:00:57.000	s8944763	main	eds	135	0
-1560515769	2019-05-04 18:00:57.000	s8876267	main	ehost	115	0
1642201851	2019-05-04 18:00:57.000	s8883937	main	ehost	115	0
-560865021	2019-05-04 18:00:58.000	s8944763	main	eds	127	0
858256222	2019-05-04 18:00:58.000	s8876267	main	ehost	115	0
-964087766	2019-05-04 18:00:58.000	s8983360	main	ehost	115	0
1838310862	2019-05-04 18:00:58.000	s8986659	main	uconnmain	115	0
303252632	2019-05-04 18:00:59.000	s8989984	main	ehost	121	0
713084015	2019-05-04 18:00:59.000	s8989984	main	eds	116	0
-1645771830	2019-05-04 18:00:59.000	s8879248	main	eds	127	0
-560865021	2019-05-04 18:00:59.000	s8944763	main	eds	127	0
-1645771830	2019-05-04 18:00:59.000	s8879248	main	eds	126	0
-1645771830	2019-05-04 18:00:59.000	s8879248	main	eds	126	0
-979597987	2019-05-04 18:00:59.000	s8983360	main	ehost	115	0
-1	2019-05-04 18:00:59.000	s8876267	main	ehost	201	0
-1645771830	2019-05-04 18:00:59.000	s8879248	main	eds	126	0
-1	2019-05-04 18:01:00.000	s8989984	alumni	ehost	201	0
-1645771830	2019-05-04 18:01:00.000	s8879248	main	eds	127	0
-1645771830	2019-05-04 18:01:00.000	s8879248	main	eds	127	0
-560865021	2019-05-04 18:01:00.000	s8944763	main	eds	407	0
-560865021	2019-05-04 18:01:00.000	s8944763	main	eds	406	0
-1645771830	2019-05-04 18:01:01.000	s8879248	main	eds	126	0
1417371051	2019-05-04 18:01:01.000	s8944763	main	ehost	115	0
543361402	2019-05-04 18:01:01.000	s8992667	main	eds	123	0
-1154781043	2019-05-04 18:01:02.000	s8989685	main	ehost	411	0
-560865021	2019-05-04 18:01:02.000	s8944763	main	eds	126	0
-560865021	2019-05-04 18:01:02.000	s8944763	main	eds	126	0
-979597987	2019-05-04 18:01:02.000	s8983360	main	ehost	116	0
-1154781043	2019-05-04 18:01:02.000	s8989685	main	ehost	121	0
858256222	2019-05-04 18:01:02.000	s8876267	main	ehost	116	0
-1154781043	2019-05-04 18:01:02.000	s8989685	main	ehost	410	0
-560865021	2019-05-04 18:01:03.000	s8944763	main	eds	127	0
-407888577	2019-05-04 18:01:03.000	s8944763	main	eds	116	0
-1015654753	2019-05-04 18:01:03.000	s8883937	main	ehost	121	0
-1015654753	2019-05-04 18:01:03.000	s8883937	main	ehost	411	0
-1015654753	2019-05-04 18:01:03.000	s8883937	main	ehost	410	0
-63543196	2019-05-04 18:01:04.000	s8944763	main	eds	121	0
161931465	2019-05-04 18:01:04.000	s8983751	main	ehost	121	0
-1	2019-05-04 18:01:05.000	s8983360	main	bsi	201	0
-560865021	2019-05-04 18:01:05.000	s8944763	main	eds	126	0
-1	2019-05-04 18:01:05.000	s8989984	main	eds	201	0
968403081	2019-05-04 18:01:05.000	s8944763	main	eds	121	0
968403081	2019-05-04 18:01:05.000	s8944763	main	eds	410	0
968403081	2019-05-04 18:01:05.000	s8944763	main	eds	411	0
628826252	2019-05-04 18:01:06.000	s8983360	main	bsi	121	0
-560865021	2019-05-04 18:01:06.000	s8944763	main	eds	126	0
-1645771830	2019-05-04 18:01:06.000	s8879248	main	eds	127	0
880504166	2019-05-04 18:01:06.000	s8876267	main	ftf	317	0
-1363064898	2019-05-04 18:01:06.000	s8944763	main	eds	411	0
-1363064898	2019-05-04 18:01:06.000	s8944763	main	eds	410	0
-560865021	2019-05-04 18:01:06.000	s8944763	main	eds	126	0
-560865021	2019-05-04 18:01:06.000	s8944763	main	eds	126	0
-1363064898	2019-05-04 18:01:06.000	s8944763	main	eds	121	0
-560865021	2019-05-04 18:01:07.000	s8944763	main	eds	126	0
964330293	2019-05-04 18:01:07.000	s8989685	main	ehost	126	0
-914743793	2019-05-04 18:01:07.000	s9003448	main	eds	121	0
964330293	2019-05-04 18:01:08.000	s8989685	main	ehost	126	0
880504166	2019-05-04 18:01:08.000	s8876267	main	ftf	316	0
-1645771830	2019-05-04 18:01:08.000	s8879248	main	eds	126	0
-560865021	2019-05-04 18:01:08.000	s8944763	main	eds	127	0
-1251272334	2019-05-04 18:01:08.000	s9002934	main	ehost	111	0
-1645771830	2019-05-04 18:01:08.000	s8879248	main	eds	127	0
-1645771830	2019-05-04 18:01:09.000	s8879248	main	eds	127	0
964330293	2019-05-04 18:01:09.000	s8989685	main	ehost	127	0
964330293	2019-05-04 18:01:09.000	s8989685	main	ehost	127	0
-1	2019-05-04 18:01:10.000	s9002934	main	ehost	201	0
-1645771830	2019-05-04 18:01:10.000	s8879248	main	eds	115	0
662946402	2019-05-04 18:01:11.000	s8951337	main	ehost	111	0
-560865021	2019-05-04 18:01:11.000	s8944763	main	eds	127	0
-560865021	2019-05-04 18:01:12.000	s8944763	main	eds	126	0
2061835689	2019-05-04 18:01:13.000	s8884531	Main	eds	111	0
-63543196	2019-05-04 18:01:13.000	s8944763	main	eds	121	0
2135007399	2019-05-04 18:01:13.000	s8986659	main	uconnmain	115	0
-1363064898	2019-05-04 18:01:14.000	s8944763	main	eds	121	0
-560865021	2019-05-04 18:01:14.000	s8944763	main	eds	126	0
-560865021	2019-05-04 18:01:14.000	s8944763	main	eds	127	0
-1886644229	2019-05-04 18:01:15.000	s8990848	main	ehost	115	0
-560865021	2019-05-04 18:01:15.000	s8944763	main	eds	127	0
1570645850	2019-05-04 18:01:16.000	s8989984	main	ehost	115	0
713885247	2019-05-04 18:01:16.000	s8983360	main	ehost	115	0
1570645850	2019-05-04 18:01:16.000	s8989984	main	ehost	115	0
1279153119	2019-05-04 18:01:16.000	s8978822	main	eitws1	111	0
-560865021	2019-05-04 18:01:16.000	s8944763	main	eds	127	0
-1645771830	2019-05-04 18:01:16.000	s8879248	main	eds	121	0
1570645850	2019-05-04 18:01:16.000	s8989984	main	ehost	116	0
-63543196	2019-05-04 18:01:17.000	s8944763	main	eds	115	0
-1015654753	2019-05-04 18:01:17.000	s8883937	main	ehost	121	0
-1015654753	2019-05-04 18:01:17.000	s8883937	main	ehost	410	0
-1015654753	2019-05-04 18:01:17.000	s8883937	main	ehost	411	0
1134812064	2019-05-04 18:01:17.000	s8989984	main	ehost	127	0
-560865021	2019-05-04 18:01:17.000	s8944763	main	eds	126	0
1755969725	2019-05-04 18:01:18.000	s8992667	main	ehost	121	0
-196373516	2019-05-04 18:01:18.000	s8989685	main	ehost	111	0
303252632	2019-05-04 18:01:18.000	s8989984	main	ehost	115	0
-866291301	2019-05-04 18:01:18.000	s8989685	main	ehost	117	0
1687139276	2019-05-04 18:01:18.000	s8990848	main	ehost	123	0
-196373516	2019-05-04 18:01:18.000	s8989685	main	ehost	117	0
-866291301	2019-05-04 18:01:18.000	s8989685	main	ehost	111	0
662946402	2019-05-04 18:01:19.000	s8951337	main	ehost	121	0
-888523334	2019-05-04 18:01:19.000	s8985755	main	ehost	121	0
1045222657	2019-05-04 18:01:19.000	s8989685	main	ehost	111	0
1045222657	2019-05-04 18:01:19.000	s8989685	main	ehost	117	0
-1	2019-05-04 18:01:19.000	s8884531	Main	eds	201	0
1512022624	2019-05-04 18:01:19.000	s8883937	main	pfi	111	0
-63543196	2019-05-04 18:01:21.000	s8944763	main	eds	116	0
-866291301	2019-05-04 18:01:21.000	s8989685	main	ehost	121	0
-1699910618	2019-05-04 18:01:21.000	s9002934	main	ehost	126	0
-1000597597	2019-05-04 18:01:23.000	s8989685	main	ehost	117	0
-1	2019-05-04 18:01:23.000	s8951337	main	ehost	201	0
-1560515769	2019-05-04 18:01:23.000	s8876267	main	ehost	115	0
-1000597597	2019-05-04 18:01:23.000	s8989685	main	ehost	111	0
-1560515769	2019-05-04 18:01:23.000	s8876267	main	ehost	115	0
-196373516	2019-05-04 18:01:23.000	s8989685	main	ehost	121	0
-1	2019-05-04 18:01:23.000	s8883937	main	pfi	201	0
-1000597597	2019-05-04 18:01:23.000	s8989685	main	ehost	121	0
1045222657	2019-05-04 18:01:24.000	s8989685	main	ehost	121	0
1570645850	2019-05-04 18:01:25.000	s8989984	main	ehost	121	0
-1699910618	2019-05-04 18:01:27.000	s9002934	main	ehost	127	0
713885247	2019-05-04 18:01:27.000	s8983360	main	ehost	121	0
662946402	2019-05-04 18:01:28.000	s8951337	main	ehost	115	0
-1699910618	2019-05-04 18:01:28.000	s9002934	main	ehost	126	0
-1699910618	2019-05-04 18:01:28.000	s9002934	main	ehost	127	0
-1673519376	2019-05-04 18:01:28.000	s8994204	main	eds	127	0
-1645771830	2019-05-04 18:01:28.000	s8879248	main	eds	115	0
-1015654753	2019-05-04 18:01:29.000	s8883937	main	ehost	115	0
-1	2019-05-04 18:01:29.000	s8989685	main	ehost	201	0
-1	2019-05-04 18:01:29.000	s8989685	main	ehost	201	0
1275220815	2019-05-04 18:01:29.000	s8944763	main	eds	123	0
-1	2019-05-04 18:01:29.000	s8989685	main	ehost	201	0
468760073	2019-05-04 18:01:29.000	s8983751	main	eric	123	0
-1	2019-05-04 18:01:29.000	s8989685	main	ehost	201	0
-1673519376	2019-05-04 18:01:29.000	s8994204	main	eds	126	0
2135007399	2019-05-04 18:01:30.000	s8986659	main	uconnmain	115	0
-481527573	2019-05-04 18:01:30.000	s9002934	main	eds	115	0
1134812064	2019-05-04 18:01:31.000	s8989984	main	ehost	127	0
-888523334	2019-05-04 18:01:32.000	s8985755	main	ehost	121	0
-481527573	2019-05-04 18:01:32.000	s9002934	main	eds	125	0
-1885165256	2019-05-04 18:01:32.000	s8989984	alumni	ehost	121	0
-1699910618	2019-05-04 18:01:32.000	s9002934	main	ehost	127	0
-1650257376	2019-05-04 18:01:32.000	s9002934	main	eds	111	0
-1699910618	2019-05-04 18:01:32.000	s9002934	main	ehost	127	0
-1650257376	2019-05-04 18:01:32.000	s9002934	main	eds	117	0
-481527573	2019-05-04 18:01:33.000	s9002934	main	eds	115	0
1755969725	2019-05-04 18:01:33.000	s8992667	main	ehost	121	0
-1645771830	2019-05-04 18:01:33.000	s8879248	main	eds	121	0
968403081	2019-05-04 18:01:33.000	s8944763	main	eds	121	0
-1874983144	2019-05-04 18:01:34.000	s8998464	main	rv1	121	0
-1251272334	2019-05-04 18:01:34.000	s9002934	main	ehost	411	0
-1673519376	2019-05-04 18:01:34.000	s8994204	main	eds	127	0
-1251272334	2019-05-04 18:01:34.000	s9002934	main	ehost	411	0
-1251272334	2019-05-04 18:01:34.000	s9002934	main	ehost	410	0
-1251272334	2019-05-04 18:01:34.000	s9002934	main	ehost	121	0
-1251272334	2019-05-04 18:01:34.000	s9002934	main	ehost	410	0
-656477783	2019-05-04 18:01:35.000	s8989984	Test	eitws	111	0
1512022624	2019-05-04 18:01:35.000	s8883937	main	pfi	121	0
-1650257376	2019-05-04 18:01:35.000	s9002934	main	eds	121	0
-1874983144	2019-05-04 18:01:36.000	s8998464	main	rv1	219	0
603459183	2019-05-04 18:01:36.000	s8989762	main	eds	410	0
603459183	2019-05-04 18:01:36.000	s8989762	main	eds	411	0
-1673519376	2019-05-04 18:01:36.000	s8994204	main	eds	126	0
603459183	2019-05-04 18:01:36.000	s8989762	main	eds	121	0
-1	2019-05-04 18:01:37.000	s9002934	main	eds	201	0
662946402	2019-05-04 18:01:37.000	s8951337	main	ehost	115	0
-481527573	2019-05-04 18:01:37.000	s9002934	main	eds	115	0
-481527573	2019-05-04 18:01:37.000	s9002934	main	eds	116	0
858256222	2019-05-04 18:01:38.000	s8876267	main	ehost	121	0
1549899311	2019-05-04 18:01:38.000	s8944763	main	eds	111	0
1549899311	2019-05-04 18:01:38.000	s8944763	main	eds	117	0
-1699910618	2019-05-04 18:01:38.000	s9002934	main	ehost	127	0
-1699910618	2019-05-04 18:01:39.000	s9002934	main	ehost	126	0
-1699910618	2019-05-04 18:01:39.000	s9002934	main	ehost	127	0
-1699910618	2019-05-04 18:01:39.000	s9002934	main	ehost	127	0
1570645850	2019-05-04 18:01:39.000	s8989984	main	ehost	121	0
-1	2019-05-04 18:01:40.000	s9002934	main	eds	201	0
1838310862	2019-05-04 18:01:41.000	s8986659	main	uconnmain	115	0
-1251272334	2019-05-04 18:01:41.000	s9002934	main	ehost	411	0
-1699910618	2019-05-04 18:01:41.000	s9002934	main	ehost	127	0
-1251272334	2019-05-04 18:01:41.000	s9002934	main	ehost	411	0
-1251272334	2019-05-04 18:01:41.000	s9002934	main	ehost	410	0
-1251272334	2019-05-04 18:01:41.000	s9002934	main	ehost	410	0
-1251272334	2019-05-04 18:01:41.000	s9002934	main	ehost	121	0
922600131	2019-05-04 18:01:41.000	s8944763	main	eds	116	0
1549899311	2019-05-04 18:01:41.000	s8944763	main	eds	121	0
1513002706	2019-05-04 18:01:42.000	s8983360	main	ehost	121	0
-1699910618	2019-05-04 18:01:42.000	s9002934	main	ehost	126	0
-1645771830	2019-05-04 18:01:43.000	s8879248	main	eds	115	0
662946402	2019-05-04 18:01:43.000	s8951337	main	ehost	115	0
662946402	2019-05-04 18:01:44.000	s8951337	main	ehost	115	0
858256222	2019-05-04 18:01:44.000	s8876267	main	ehost	115	0
-1560515769	2019-05-04 18:01:44.000	s8876267	main	ehost	115	0
